restaurant_id,date,metro_station,rest_name,full_address,target,longitude,latitude,chain_flg,avg_bill,rest_type,metro_distance,center_distance,avg_rating,rating_count,review_count,comp_100m,comp_200m,comp_300m,comp_rating_avg_100m,comp_rating_avg_200m,comp_rating_avg_300m,flag_no_comp_100m,flag_no_comp_200m,reviews_count_collected,avg_review_len_chars,avg_review_len_words,positive_share,neutral_share,negative_share,avg_sentiment_score,service_complaint_share,food_complaint_share,price_complaint_share,negative_service_share,negative_food_share,negative_price_share,service_among_negative_share,food_among_negative_share,price_among_negative_share,spark_link,egrul_flg,revenue_2025_m,net_profit_2025_m,arbitration_case_count,inspection_count,inn
200,2025-04-29T08:47:03+00:00,Охотный Ряд,Квартира 44,"Хлыновский тупик, 2",0.0,37.602642,55.757289,0.0,2000.0,Bar,875.0,950,4.6,1749.0,1166,6.0,9.0,15.0,4.4167,4.5667,4.5067,0,0,50,363,53,0.7,0.1,0.2,0.5,0.1,0.16,0.02,0.1,0.12,0.0,0.5,0.6,0.0,https://spark-interfax.ru/system/home/card#/company/4B621A3D84B84488990A8B35F8FDC881/101,0,"14,2","-1,7",2,0,7725549048
201,2025-04-11T12:17:27+00:00,Китай-город,Pro Pita,"ул. Маросейка, 4/2с1",1.0,37.633504,55.757355,0.0,650.0,Fast-food outlet,229.0,1010,4.8,66.0,44,18.0,27.0,32.0,4.2111,4.2577,4.3161,0,0,39,134,21,0.7436,0.0769,0.1795,0.5641,0.0513,0.0769,0.0,0.0,0.0513,0.0,0.0,0.2857,0.0,https://spark-interfax.ru/system/home/card#/physicalperson/inn-772794333037/1,ИП,-,-,-,-,772794333037
202,2025-04-21T18:59:07+00:00,Цветной бульвар,Lenny,"Трубная ул., 26, корп. 1",0.0,37.625618,55.770727,0.0,2250.0,Restaurant,433.0,1734,4.7,266.0,177,6.0,12.0,20.0,4.3833,4.4417,4.55,0,0,50,367,53,0.8,0.04,0.16,0.64,0.2,0.14,0.06,0.12,0.1,0.02,0.75,0.625,0.125,-,-,-,-,-,-,-
203,2025-04-19T14:40:43+00:00,Чеховская,Stairs,"Петровка, 34с1",0.0,37.613366,55.768679,0.0,1500.0,Restaurant,528.0,1456,4.3,1164.0,776,6.0,12.0,16.0,4.5667,4.5667,4.5562,0,0,50,433,66,0.36,0.06,0.58,-0.22,0.26,0.22,0.1,0.22,0.16,0.06,0.3793,0.2759,0.1034,-,-,-,-,-,-,-
204,2025-04-11T12:17:27+00:00,Китай-город,RockStar Dogs,"ул. Маросейка, 4/2с1",1.0,37.633504,55.757355,1.0,1000.0,Fast-food outlet,229.0,1010,4.2,12.0,8,18.0,27.0,32.0,4.2111,4.2577,4.3161,0,0,8,100,14,0.75,0.125,0.125,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,-,-
205,2025-04-09T13:48:48+00:00,Маяковская,Cutta Cutta,"Большой Козихинский пер., 12/2",0.0,37.596984,55.763243,0.0,3000.0,Restaurant,766.0,1533,4.8,838.0,559,3.0,18.0,27.0,4.8667,4.5611,4.5231,0,0,50,491,73,0.74,0.12,0.14,0.6,0.16,0.1,0.04,0.06,0.08,0.0,0.4286,0.5714,0.0,-,-,-,-,-,-,-
206,2025-04-08T15:14:58+00:00,Чистые пруды,Imagine Cafe," Покровка, 16/6",0.0,37.645753,55.759177,0.0,700.0,Café,846.0,1801,4.8,3290.0,2193,11.0,23.0,34.0,4.0636,4.1957,4.3765,0,0,50,499,75,0.58,0.1,0.32,0.26,0.22,0.22,0.0,0.1,0.12,0.0,0.3125,0.375,0.0,https://spark-interfax.ru/system/home/card#/company/64D2DA9D04E840608AC98A09059881F5/101,0,"61,7","5,1",11,1,7701551721
207,2025-04-08T07:40:33+00:00,Тверская,Aquatica,"Леонтьевский переулок, 14",1.0,37.605021,55.759527,0.0,5000.0,Restaurant,583.0,889,4.4,93.0,62,1.0,3.0,12.0,5.0,4.9,4.7636,0,0,50,317,45,0.74,0.04,0.22,0.52,0.06,0.08,0.14,0.04,0.06,0.04,0.1818,0.2727,0.1818,-,-,-,-,-,-,-
208,2025-04-05T13:33:55+00:00,Новокузнецкая,Вельможа,"Руновский пер., 5с1",0.0,37.635135,55.74277,0.0,1600.0,Restaurant,380.0,1818,5.0,205.0,137,1.0,4.0,9.0,3.6,4.4667,4.4333,0,0,50,355,51,0.9,0.0,0.1,0.8,0.14,0.08,0.06,0.04,0.06,0.04,0.4,0.6,0.4,-,-,-,-,-,-,-
209,2025-04-04T14:26:22+00:00,Китай-город,Столовая №1,"ул. Маросейка, 6-8с1",0.0,37.634602,55.757222,1.0,500.0,Café,229.0,1076,4.8,753.0,502,21.0,32.0,39.0,4.215,4.3548,4.4105,0,0,50,227,34,0.76,0.14,0.1,0.66,0.02,0.14,0.08,0.0,0.1,0.02,0.0,1.0,0.2,https://spark-interfax.ru/system/home/card#/company/EB0063151995484C92955CADB816776C/101,1,-,-,5,0,7736281360
210,2025-04-02T15:19:21+00:00,Пушкинская,Cape,Палашевский переулок 2/12,0.0,37.596984,55.763243,0.0,4500.0,Restaurant,710.0,1533,4.8,811.0,541,3.0,18.0,27.0,4.8667,4.5611,4.5231,0,0,50,546,80,0.8,0.08,0.12,0.68,0.14,0.12,0.04,0.08,0.06,0.04,0.6667,0.5,0.3333,-,-,-,-,-,-,-
211,2025-04-02T07:21:01+00:00,Китай-город,Mesto 20/1,"ул. Покровка, 20/1с1",0.0,37.647416,55.758309,0.0,1600.0,Restaurant,944.0,1886,4.7,754.0,503,2.0,14.0,21.0,3.65,4.25,4.3857,0,0,50,333,50,0.8,0.0,0.2,0.6,0.18,0.06,0.02,0.08,0.04,0.0,0.4,0.2,0.0,-,-,-,-,-,-,-
212,2025-03-31T17:37:18+00:00,Павелецкая,Джонджоли,"Зацепский Вал, 2с3",0.0,37.640306,55.733405,1.0,1800.0,Restaurant,362.0,2867,4.5,3567.0,2378,5.0,7.0,16.0,4.48,4.4857,4.4733,0,0,50,400,60,0.58,0.06,0.36,0.22,0.26,0.32,0.08,0.2,0.22,0.02,0.5556,0.6111,0.0556,https://spark-interfax.ru/system/home/card#/physicalperson/inn-771502364367/1,ИП,-,-,1,1,771502364367
213,2025-03-31T08:11:00+00:00,Тверская,The Бык,"Страстной бул., 8А",0.0,37.610842,55.766228,1.0,1500.0,Restaurant,320.0,1234,4.9,26157.0,17438,7.0,12.0,23.0,4.6857,4.6833,4.6348,0,0,50,505,77,0.84,0.04,0.12,0.72,0.26,0.06,0.08,0.02,0.04,0.02,0.1667,0.3333,0.1667,https://spark-interfax.ru/system/home/card#/company/8F27EB795FD07979E0531B9AA8C00E04/101,0,1095,"-16,4",1,2,7728482730
214,2025-03-30T14:42:51+00:00,Чеховская,Пуэропорт.Пить чай!,"Москва, сад Эрмитаж",1.0,37.609203,55.770405,0.0,700.0,Coffee shop,668.0,1707,4.2,13.0,9,7.0,9.0,20.0,3.1,3.76,4.3813,0,0,9,116,18,0.6667,0.1111,0.2222,0.4444,0.0,0.1111,0.1111,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,-,-
215,2025-03-29T19:22:01+00:00,Кропоткинская,Il Forno,"ул. Остоженка, 3/14",0.0,37.60238,55.743465,1.0,3400.0,Restaurant,220.0,1670,4.7,1219.0,813,4.0,10.0,18.0,4.35,4.4667,4.4294,0,0,50,379,54,0.82,0.0,0.18,0.64,0.18,0.06,0.06,0.08,0.06,0.02,0.4444,0.3333,0.1111,https://spark-interfax.ru/system/home/card#/company/796128754CD34CB398ECDACF964FA19F/101,0,285,"1,5",3,0,7730687893
216,2025-03-29T17:22:09+00:00,Трубная,My Big Love Wine Bar + Shop,"Нижний Кисельный переулок, 4",0.0,37.621564,55.765112,0.0,1500.0,Restaurant,422.0,1065,4.8,727.0,485,3.0,10.0,26.0,4.2333,4.32,4.44,0,0,50,314,46,0.86,0.02,0.12,0.74,0.18,0.06,0.1,0.04,0.04,0.04,0.3333,0.3333,0.3333,-,-,-,-,-,-,-
217,2025-03-28T17:16:27+00:00,Арбатская,Хлеб Насущный,"Арбат, д. 6/2",0.0,37.597418,55.751688,1.0,1500.0,Bakery,546.0,1343,4.4,877.0,585,1.0,8.0,15.0,4.7,4.2625,4.3286,0,0,50,311,46,0.52,0.06,0.42,0.1,0.28,0.2,0.18,0.12,0.18,0.12,0.2857,0.4286,0.2857,https://spark-interfax.ru/system/home/card#/company/9304E15F6D6E408B8625148DDCBEE7FC/101,1,-,-,-,-,5027237670
218,2025-03-27T19:31:32+00:00,Трубная,Ракия Бар,"Рождественский бул., 20",0.0,37.63009,55.766283,0.0,2000.0,Bar,690.0,1403,4.7,1016.0,677,3.0,12.0,17.0,4.6333,4.7583,4.7353,0,0,50,358,53,0.8,0.08,0.12,0.68,0.04,0.06,0.1,0.0,0.04,0.06,0.0,0.3333,0.5,https://spark-interfax.ru/system/home/card#/company/92EEE500F25D491AA5DC88CFFFFB7156/101,1,-,-,-,-,7702328243
219,2025-03-27T16:11:33+00:00,Тверская,БлинБери,"Тверская, 17",0.0,37.606991,55.763112,1.0,800.0,Fast-food outlet,179.0,1050,4.9,897.0,598,10.0,14.0,25.0,4.325,4.4167,4.4,0,0,50,291,43,0.84,0.04,0.12,0.72,0.12,0.02,0.06,0.04,0.02,0.04,0.3333,0.1667,0.3333,https://spark-interfax.ru/system/home/card#/company/B10E0B76D9C942019A908206EFAEC64E/101,0,"41,1",1,33,1,3444197280
220,2025-03-26T19:30:08+00:00,Арбатская,KИDO,"пер. Сивцев Вражек, 8/16",0.0,37.597635,55.747739,0.0,2500.0,Restaurant,726.0,1538,4.9,3399.0,2266,1.0,5.0,7.0,5.0,4.48,4.5,0,0,50,402,58,0.7,0.02,0.28,0.42,0.52,0.02,0.02,0.2,0.0,0.0,0.7143,0.0,0.0,-,-,-,-,-,-,-
221,2025-03-14T06:29:37+00:00,Пушкинская,шоколадница,"Петровский переулок, 1/30с1",0.0,37.61128,55.765105,1.0,1500.0,Café,212.0,1108,4.1,888.0,592,2.0,15.0,33.0,4.6,4.5333,4.4788,0,0,50,386,59,0.24,0.06,0.7,-0.46,0.54,0.2,0.02,0.5,0.2,0.0,0.7143,0.2857,0.0,https://spark-interfax.ru/system/home/card#/company/A17DBE6F2BE04844878379833FB9C4A9/101,0,97,-513,8,0,5009051111
222,2025-03-16T06:00:03+00:00,Кропоткинская,Гоголь-Моголь,"Гоголевский бул., 19",0.0,37.59914,55.747333,0.0,1200.0,Bakery,364.0,1490,4.8,3271.0,2181,4.0,7.0,14.0,4.425,4.5571,4.5071,0,0,50,448,69,0.72,0.02,0.26,0.46,0.12,0.14,0.1,0.08,0.12,0.04,0.3077,0.4615,0.1538,-,-,-,-,-,-,-
223,2025-03-14T06:29:37+00:00,Октябрьская,Хрустящие,"Крымский Вал, 9",0.0,37.60335,55.731463,0.0,800.0,Coffee shop,410.0,2849,4.3,921.0,614,0.0,3.0,11.0,4.444,1.75,3.1286,1,0,50,334,50,0.26,0.04,0.7,-0.44,0.44,0.02,0.0,0.38,0.02,0.0,0.5429,0.0286,0.0,-,-,-,-,-,-,-
224,2025-03-13T09:38:15+00:00,Чистые пруды,Öz kebab,"Кривоколенный пер., 9, стр. 3",1.0,37.637888,55.762851,1.0,1750.0,Café,322.0,1492,4.7,175.0,117,4.0,19.0,34.0,4.425,4.3706,4.3452,0,0,50,284,43,0.78,0.02,0.2,0.58,0.1,0.1,0.06,0.04,0.06,0.0,0.2,0.3,0.0,-,-,-,-,-,-,-
225,2025-03-10T15:21:35+00:00,Тверская,Му-Му,"Тверская ул., 17",0.0,37.606991,55.763112,1.0,1250.0,Café,179.0,1050,4.3,2134.0,1423,10.0,19.0,35.0,4.325,4.5235,4.4667,0,0,50,273,41,0.48,0.08,0.44,0.04,0.22,0.3,0.14,0.2,0.24,0.14,0.4545,0.5455,0.3182,https://spark-interfax.ru/system/home/card#/company/5364DB66BFA8481792C1638426532C9F/101,0,2004,-208,127,3,7703234453
226,2025-03-05T19:00:12+00:00,Сухаревская,Food Embassy,"просп. Мира, 26, стр. 2",0.0,37.636357,55.777307,0.0,2400.0,Bar,526.0,2664,4.7,1838.0,1225,1.0,8.0,12.0,4.8,4.6,4.62,0,0,50,371,55,0.76,0.06,0.18,0.58,0.08,0.08,0.0,0.04,0.08,0.0,0.2222,0.4444,0.0,https://spark-interfax.ru/system/home/card#/company/F36EA735E66746CFA6569A3811D1F553/101,0,"44,8",1,3,0,7718959692
227,2025-03-02T18:00:13+00:00,Баррикадная,Шеф Бургер,"Садовая-Кудринская ул., 3Б",0.0,37.584794,55.760229,0.0,2200.0,Restaurant,348.0,2111,4.3,1516.0,1011,2.0,7.0,17.0,3.95,4.2857,4.5235,0,0,50,387,60,0.4,0.04,0.56,-0.16,0.28,0.28,0.32,0.22,0.24,0.24,0.3929,0.4286,0.4286,-,-,-,-,-,-,-
228,2025-03-02T17:00:02+00:00,Маяковская,Les,"Ермолаевский переулок, 17с1",0.0,37.592195,55.765573,1.0,2500.0,Restaurant,440.0,1925,4.4,200.0,133,3.0,5.0,22.0,4.6,4.7,4.5619,0,0,50,258,39,0.6,0.08,0.32,0.28,0.12,0.06,0.02,0.08,0.02,0.02,0.25,0.0625,0.0625,https://spark-interfax.ru/system/home/card#/company/FDA2C49054A27F06E053259AA8C02A98/101,0,"3,7","-0,8",0,0,7734479132
229,2025-02-28T16:57:07+00:00,Китай-город,Suzuran,"Сверчков пер., 8, стр. 1",0.0,37.639912,55.760244,1.0,1350.0,Bar,688.0,1481,4.9,933.0,622,0.0,4.0,12.0,4.5655,4.6,4.5889,1,0,50,299,45,0.82,0.06,0.12,0.7,0.08,0.04,0.0,0.04,0.02,0.0,0.3333,0.1667,0.0,-,-,-,-,-,-,-
230,2025-02-25T19:45:11+00:00,Парк культуры,Naruto Ramen,"ул. Тимура Фрунзе, 11, стр. 13",0.0,37.588824,55.734498,0.0,1500.0,Café,364.0,2976,4.4,782.0,521,7.0,14.0,37.0,4.8,4.8333,4.5559,0,0,50,260,41,0.34,0.04,0.62,-0.28,0.26,0.28,0.04,0.22,0.26,0.02,0.3548,0.4194,0.0323,https://spark-interfax.ru/system/home/card#/company/C340CC748082208FE053219AA8C07F18/101,0,-,-,0,0,9704067512
231,2025-02-20T13:02:35+00:00,Китай-город,Larry & Krabs,"ул. Маросейка, 6-8с1",0.0,37.634602,55.757222,0.0,2500.0,Restaurant,229.0,1076,4.5,1318.0,879,9.0,20.0,26.0,4.2,4.4842,4.512,0,0,50,445,65,0.72,0.04,0.24,0.48,0.14,0.12,0.06,0.1,0.1,0.02,0.4167,0.4167,0.0833,-,-,-,-,-,-,-
232,2025-02-18T16:05:53+00:00,Пушкинская,Brix,"Малый Козихинский пер., 10, стр. 1",0.0,37.596346,55.76435,0.0,2000.0,Wine shop/bar,726.0,1635,4.8,668.0,445,2.0,12.0,18.0,4.65,4.625,4.55,0,0,50,200,29,0.8,0.06,0.14,0.66,0.02,0.12,0.04,0.0,0.06,0.04,0.0,0.4286,0.2857,-,-,-,-,-,-,-
233,2025-02-25T19:45:11+00:00,Китай-город,BFL'S,"ул. Маросейка, 4/2с1",0.0,37.633504,55.757355,0.0,1200.0,Fast-food outlet,229.0,1010,4.3,180.0,120,18.0,27.0,32.0,4.2111,4.2577,4.3161,0,0,50,308,48,0.3,0.06,0.64,-0.34,0.44,0.24,0.08,0.36,0.18,0.06,0.5625,0.2812,0.0938,https://spark-interfax.ru/system/home/card#/company/66D88039A87E7CC7E0531B9AA8C0D072/101,0,103,"-25,3",20,2,7702429121
234,2025-02-25T19:45:11+00:00,Китай-город,Tacodor,"ул. Маросейка, 4/2с1",0.0,37.633504,55.757355,0.0,700.0,Café,229.0,1010,3.9,71.0,47,20.0,35.0,41.0,4.265,4.3882,4.425,0,0,49,184,29,0.2449,0.0816,0.6735,-0.4286,0.1429,0.2449,0.1837,0.1429,0.2041,0.1837,0.2121,0.303,0.2727,https://spark-interfax.ru/system/home/card#/company/66D880C69B9F77F5E0531B9AA8C07713/101,0,200,"-21,3",39,2,7702429153
235,2025-02-11T17:05:49+00:00,Китай-город,Донер 24,Солянский тупик 1/4,0.0,37.636033,55.753838,0.0,1000.0,Fast-food outlet,236.0,1174,4.3,369.0,246,14.0,24.0,27.0,4.2615,4.4261,4.4577,0,0,50,232,36,0.46,0.04,0.5,-0.04,0.14,0.38,0.12,0.1,0.32,0.06,0.2,0.64,0.12,-,-,-,-,-,-,-
236,2025-02-10T15:14:48+00:00,Тверская,Nome,"ул. Большая Дмитровка, 23, стр. 1",0.0,37.609952,55.765849,0.0,2500.0,Restaurant,251.0,1216,4.7,1934.0,1289,8.0,13.0,21.0,4.65,4.6692,4.6476,0,0,50,400,57,0.84,0.08,0.08,0.76,0.14,0.1,0.0,0.04,0.04,0.0,0.5,0.5,0.0,https://spark-interfax.ru/system/home/card#/company/9C403987494A4CD2A80F9F812F95FDAC/101,1,-,-,-,-,7727299178
237,2025-02-07T16:53:07+00:00,Маяковская,Апрель,"4-я Тверская-Ямская ул., 6/12",1.0,37.597759,55.772298,1.0,1600.0,Café,273.0,2215,4.4,320.0,213,7.0,13.0,25.0,4.8167,4.7167,4.6087,0,0,50,386,59,0.6,0.18,0.22,0.38,0.26,0.12,0.08,0.08,0.06,0.02,0.3636,0.2727,0.0909,-,-,-,-,-,-,-
238,2025-02-02T16:56:47+00:00,Маяковская,ABC Roasters,"Малый Патриарший пер., 5, стр. 1",0.0,37.591295,55.76329,1.0,1300.0,Coffee shop,808.0,1845,4.6,193.0,129,1.0,9.0,20.0,4.6,4.5714,4.5235,0,0,50,167,25,0.88,0.04,0.08,0.8,0.1,0.04,0.0,0.02,0.0,0.0,0.25,0.0,0.0,https://spark-interfax.ru/system/home/card#/company/653C09BA924F4AD9E0531B9AA8C0421B/101,0,468,"9,5",17,4,5505058410
239,2025-02-02T11:00:15+00:00,Новокузнецкая,Сэр Донер,"Пятницкая, 16с1",0.0,37.627585,55.742369,1.0,500.0,Fast-food outlet,154.0,1619,4.9,196.0,131,2.0,18.0,28.0,4.65,4.5056,4.5,0,0,50,295,46,0.66,0.04,0.3,0.36,0.06,0.2,0.06,0.02,0.16,0.02,0.0667,0.5333,0.0667,https://spark-interfax.ru/system/home/card#/physicalperson/inn-164510247490/1,ИП,-,-,-,1,164510247490
240,2025-02-02T10:01:28+00:00,Проспект Мира,Ваби-Саби,"Проспект Мира, 29",1.0,37.632551,55.779841,1.0,2000.0,Café,47.0,2832,4.1,719.0,479,8.0,21.0,35.0,4.3375,4.4143,4.3657,0,0,50,401,63,0.3,0.08,0.62,-0.32,0.54,0.3,0.06,0.4,0.26,0.06,0.6452,0.4194,0.0968,https://spark-interfax.ru/system/home/card#/company/D9EF71C17B914130BE1CE65BC5C99A90/101,0,"3,3",-18,2,0,7719738713
241,2025-02-02T10:01:28+00:01,Красные Ворота,Stars Coffee,"Орликов пер., 6, Москва",1.0,37.64872,55.770788,1.0,1000.0,Coffee shop,199.0,2563,4.4,438.0,292,4.0,15.0,23.0,4.125,4.3846,4.3905,0,0,50,218,32,0.72,0.04,0.24,0.48,0.08,0.18,0.1,0.02,0.12,0.04,0.0833,0.5,0.1667,https://spark-interfax.ru/system/home/card#/company/8853316400598E2AE0531B9AA8C09426/101,0,1700,7,6,3,9705131922
242,2025-01-31T15:30:10+00:00,Китай-город,Натахтари,"Большой Черкасский переулок, 13с4",0.0,37.628428,55.757134,1.0,2500.0,Restaurant,367.0,694,4.7,2480.0,1653,2.0,10.0,24.0,4.6,4.54,4.375,0,0,50,345,50,0.8,0.02,0.18,0.62,0.1,0.14,0.04,0.08,0.04,0.0,0.4444,0.2222,0.0,-,-,-,-,-,-,-
243,2025-01-31T11:00:10+00:00,Шаболовская,Трамвай,"ул. Шаболовка, 19",0.0,37.611364,55.723557,0.0,1200.0,Bar,460.0,3606,4.4,428.0,285,4.0,6.0,8.0,4.8333,4.88,4.9,0,0,50,250,37,0.82,0.06,0.12,0.7,0.06,0.04,0.02,0.04,0.02,0.0,0.3333,0.1667,0.0,-,-,-,-,-,-,-
244,2025-01-31T10:00:12+00:00,Трубная,Rébellion,"Петровский бул., 8, стр. 1",0.0,37.615995,55.767685,1.0,2400.0,Café,280.0,1325,4.8,1661.0,1107,5.0,15.0,22.0,4.82,4.6154,4.48,0,0,50,364,55,0.86,0.06,0.08,0.78,0.12,0.06,0.04,0.06,0.0,0.0,0.75,0.0,0.0,https://spark-interfax.ru/system/home/card#/company/AF87B0B04B2A5040E053189AA8C01390/101,0,"96,7","3,4",3,0,4025456794
245,2025-01-30T08:27:33+00:00,Трубная,Vtoroecafe,"Колокольников пер., 2",0.0,37.62432,55.767868,0.0,500.0,Coffee shop,289.0,1406,4.5,319.0,213,2.0,16.0,23.0,5.0,4.4267,4.4762,0,0,50,188,28,0.76,0.08,0.16,0.6,0.02,0.06,0.02,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,-,-
246,2025-01-29T10:20:12+00:00,Трубная,Подземелье Драконов,"1-й Колобовский пер., 17, стр. 1",0.0,37.618346,55.76872,0.0,1500.0,Pub,104.0,1437,4.7,861.0,574,0.0,5.0,10.0,4.552,4.62,4.5125,1,0,50,383,55,0.96,0.02,0.02,0.94,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,-,-
247,2025-01-28T16:05:38+00:00,Третьяковская,Брюзга бар,"Пятницкая ул., 16, стр. 1",1.0,37.627585,55.742369,0.0,1500.0,Bar,131.0,1619,4.9,230.0,153,0.0,8.0,14.0,4.5655,4.5625,4.4429,1,0,50,286,42,0.64,0.04,0.32,0.32,0.14,0.14,0.06,0.14,0.14,0.0,0.4375,0.4375,0.0,-,-,-,-,-,-,-
248,2025-01-26T14:25:01+00:00,Арбатская,Medi,"Большая Никитская ул., 23/14/9с2",1.0,37.599404,55.757311,0.0,2800.0,Restaurant,706.0,1151,4.7,100.0,67,8.0,14.0,24.0,4.5625,4.6,4.6333,0,0,50,379,55,0.8,0.02,0.18,0.62,0.08,0.14,0.08,0.06,0.08,0.02,0.3333,0.4444,0.1111,-,-,-,-,-,-,-
249,2025-01-18T15:20:01+00:00,Чистые пруды,I Like Wine,"ул. Покровка, 16",0.0,37.645753,55.759177,0.0,3250.0,Restaurant,846.0,1801,4.8,1855.0,1237,7.0,18.0,22.0,4.3571,4.2944,4.3909,0,0,50,370,55,0.92,0.02,0.06,0.86,0.08,0.04,0.08,0.02,0.02,0.0,0.3333,0.3333,0.0,https://spark-interfax.ru/system/home/card#/company/ACB861E65CBE4E11B9700E988E66CDF7/101,0,"206,4","5,6",5,0,7704338663
250,2025-01-18T14:21:02+00:00,Смоленская,АВ гранд-кафе,"ул. Арбат, 54/2, стр. 6",0.0,37.58321,55.747194,0.0,1000.0,Café,61.0,2355,4.6,299.0,199,3.0,26.0,37.0,4.5,4.6,4.55,0,0,50,316,48,0.66,0.0,0.34,0.32,0.18,0.02,0.02,0.14,0.02,0.0,0.4118,0.0588,0.0,-,-,-,-,-,-,-
251,2025-01-18T11:33:18+00:00,Павелецкая,Эйдос,"Кожевническая ул., 5",1.0,37.643941,55.730251,0.0,700.0,Coffee shop,392.0,3285,4.8,68.0,45,9.0,14.0,30.0,4.3111,4.4286,4.36,0,0,37,207,30,0.973,0.0,0.027,0.9459,0.0541,0.0541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,-,-
252,2025-01-14T20:02:27+00:00,Маяковская,Цветение сакуры,"Красина, 7с1",0.0,37.588185,55.767108,0.0,1750.0,Restaurant,581.0,2229,4.6,1150.0,767,3.0,3.0,8.0,4.6333,4.6333,4.6625,0,0,50,320,49,0.82,0.02,0.16,0.66,0.12,0.1,0.06,0.04,0.08,0.0,0.25,0.5,0.0,https://spark-interfax.ru/system/home/card#/company/D04CA474091D4470BE5BFFA3FDD506FD/101,0,49,"-4,5",1,0,7714895127
253,2025-01-14T06:15:47+00:00,Красные Ворота,Провинция,"Садовая-Черногрязская, 3Бс1",1.0,37.652819,55.766973,0.0,2000.0,Restaurant,342.0,2530,5.0,224.0,149,2.0,3.0,4.0,4.75,4.7333,4.675,0,0,50,296,44,0.88,0.02,0.1,0.78,0.04,0.02,0.04,0.02,0.02,0.0,0.2,0.2,0.0,-,-,-,-,-,-,-
254,2025-01-13T06:09:54+00:00,Арбатская,Osteria 345,"Большая Никитская ул., 22/2",0.0,37.602642,55.757289,0.0,3500.0,Restaurant,606.0,950,4.7,942.0,628,7.0,11.0,25.0,4.8286,4.7273,4.676,0,0,50,458,69,0.82,0.04,0.14,0.68,0.2,0.06,0.02,0.06,0.04,0.0,0.4286,0.2857,0.0,https://spark-interfax.ru/system/home/card#/company/5EF4E754BCAD46FD96B03446C027C927/101,0,155,"9,5",1,3,7716863120
255,2025-01-11T17:35:52+00:00,Павелецкая,Шоколадница,"Валовая, 6",0.0,37.634336,55.731168,1.0,1500.0,Café,223.0,2932,4.2,1112.0,741,5.0,13.0,38.0,4.36,4.4385,4.5079,0,0,50,390,61,0.28,0.06,0.66,-0.38,0.44,0.16,0.0,0.32,0.16,0.0,0.4848,0.2424,0.0,https://spark-interfax.ru/system/home/card#/company/A17DBE6F2BE04844878379833FB9C4A9/101,0,97,-513,8,0,5009051111
256,2025-01-11T10:44:35+00:00,Сухаревская,Италия,"Трубная ул., 26, корп. 1",0.0,37.625618,55.770727,0.0,1500.0,Restaurant,486.0,1734,4.4,1547.0,1031,6.0,12.0,20.0,4.3833,4.4417,4.55,0,0,50,369,56,0.76,0.08,0.16,0.6,0.18,0.08,0.02,0.08,0.02,0.0,0.5,0.125,0.0,https://spark-interfax.ru/system/home/card#/company/D5B34F5C8C26481CA974E799457BEB6F/101,0,-,"-0,34",2,1,7734374130
257,2025-01-11T17:35:52+00:00,Пушкинская,Шоколадница,"Малая Дмитровка, 4",0.0,37.606771,55.767321,1.0,1500.0,Café,268.0,1449,4.3,838.0,559,6.0,16.0,34.0,4.8,4.7,4.5879,0,0,50,355,55,0.4,0.04,0.56,-0.16,0.26,0.34,0.02,0.22,0.32,0.02,0.3929,0.5714,0.0357,https://spark-interfax.ru/system/home/card#/company/A17DBE6F2BE04844878379833FB9C4A9/101,0,97,-513,8,0,5009051111
258,2025-01-10T08:44:58+00:00,Кропоткинская,Omela,"Пожарский пер., 3",0.0,37.604386,55.740233,0.0,3500.0,Restaurant,565.0,1918,4.5,223.0,149,2.0,4.0,11.0,4.65,4.575,4.3333,0,0,50,296,42,0.86,0.04,0.1,0.76,0.08,0.04,0.08,0.02,0.04,0.04,0.2,0.4,0.4,-,-,-,-,-,-,-
259,2025-01-08T09:52:51+00:00,Баррикадная,Камчатка,"Конюшковская ул., 34, стр. 1",1.0,37.578909,55.760296,0.0,3000.0,Restaurant,107.0,2472,4.5,440.0,293,3.0,11.0,15.0,4.3667,4.1778,4.2538,0,0,50,469,70,0.6,0.08,0.32,0.28,0.26,0.22,0.1,0.14,0.18,0.04,0.4375,0.5625,0.125,https://spark-interfax.ru/system/home/card#/company/5C3BFCC8653A3024E0531C9AA8C0C166/101,0,-,-,1,0,7707396624
260,2025-01-02T12:50:03+00:00,Трубная,Пифагор,"Трубная площадь, 2",0.0,37.622871,55.76651,0.0,2300.0,Restaurant,312.0,1236,4.8,4484.0,2989,8.0,20.0,24.0,4.6,4.5895,4.5522,0,0,50,461,67,0.64,0.08,0.28,0.36,0.24,0.1,0.06,0.14,0.06,0.04,0.5,0.2143,0.1429,https://spark-interfax.ru/system/home/card#/company/B3EE375646E17791E053219AA8C0C9B7/101,1,-,-,-,-,9702025490
